99-1-1.txt,0.0
13-9-1.txt,0.0
2-275-4.txt,0.0
27-7-1.txt,0.0
59-6-1.txt,0.0
113-1-1.txt,0.0
17-11-1.txt,0.0
80-29-1.txt,0.0
7-2-1.txt,0.0
26-3-2.txt,0.0
4-58-2.txt,0.0
95-1-1.txt,0.0
3-28-1.txt,0.0
39-67-1.txt,0.0
86-6-2.txt,0.0
5-52-1.txt,0.0
19-69-2.txt,0.0
2-75-1.txt,0.0
20-96-1.txt,0.0
70-32-2.txt,0.0
18-3-1.txt,0.0
15-15-1.txt,0.0
26-63-1.txt,0.0
12-20-3.txt,0.0
2-16-1.txt,0.0
5-102-1.txt,0.0
18-3-2.txt,0.0
8-27-1.txt,0.0
4-58-1.txt,0.0
2-214-1.txt,0.0
2-104-1.txt,0.0
13-8-2.txt,0.0
13-9-2.txt,0.0
56-4-1.txt,0.0
12-20-2.txt,0.0
5-103-2.txt,0.0
8-27-2.txt,0.0
64-2-1.txt,0.0
93-3-1.txt,0.0
6-92-1.txt,0.0
17-11-2.txt,0.0
16-9-1.txt,0.0
19-24-1.txt,0.0
6-99-1.txt,0.0
91-1-1.txt,0.0
57-16-2.txt,0.0
11-52-1.txt,0.0
19-69-1.txt,0.0
15-15-2.txt,0.0
79-46-1.txt,0.0
5-102-2.txt,0.0
9-98-2.txt,0.0
2-275-2.txt,0.0
66-4-1.txt,0.0
75-28-1.txt,0.0
93-1-1.txt,0.0
12-15-1.txt,0.0
86-6-1.txt,0.0
3-28-2.txt,0.0
17-2-1.txt,0.0
32-27-1.txt,0.0
2-283-2.txt,0.0
12-12-1.txt,0.0
2-275-1.txt,0.0
76-15-1.txt,0.0
6-155-2.txt,0.0
66-4-2.txt,0.0
2-275-3.txt,0.0
113-3-1.txt,0.0
16-3-2.txt,0.0
6-141-1.txt,0.0
113-78-1.txt,0.0
2-283-1.txt,0.0
32-27-2.txt,0.0
13-8-1.txt,0.0
5-103-1.txt,0.0
2-275-5.txt,0.0
70-32-1.txt,0.0
6-155-1.txt,0.0
10-2-2.txt,0.0
6-92-2.txt,0.0
20-10-1.txt,0.0
26-3-1.txt,0.0
72-12-1.txt,0.0
10-11-2.txt,0.0
12-15-2.txt,0.0
64-2-2.txt,0.0
19-65-2.txt,0.0
7-80-1.txt,0.0
7-28-1.txt,0.0
16-11-1.txt,0.0
17-19-2.txt,0.0
63-4-2.txt,0.0
12-20-1.txt,0.0
12-12-2.txt,0.0
19-65-1.txt,0.0
7-2-2.txt,0.0
10-2-1.txt,0.0
5-52-2.txt,0.0
61-13-2.txt,0.0
25-46-1.txt,0.0
17-19-1.txt,0.0
16-9-2.txt,0.0
10-11-1.txt,0.0
16-3-1.txt,0.0
57-16-1.txt,0.0
11-52-2.txt,0.0
57-16-3.txt,0.0
2-276-1.txt,0.0
5-72-2.txt,0.0
72-12-2.txt,0.0
75-28-2.txt,0.0
79-29-1.txt,0.0
9-98-1.txt,0.0
17-2-2.txt,0.0
4-46-1.txt,0.0
63-4-1.txt,0.0
33-50-1.txt,0.0
76-15-2.txt,0.0
2-75-2.txt,0.0
93-2-1.txt,0.0
2-109-1.txt,0.0
19-24-2.txt,0.3400482937304762
5-71-1.txt,0.0
24-35-1.txt,0.0
33-11-1.txt,0.0
61-13-1.txt,0.0
